,subj,chunk,early,late,axis
765,1206161_neurosketch,21,0.5,0.76190476190476186,bed_bench
766,1206162_neurosketch,21,0.90000000000000002,0.61904761904761907,bed_chair
767,1206163_neurosketch,21,0.65000000000000002,0.61904761904761907,bed_table
768,1207161_neurosketch,21,0.80000000000000004,0.7142857142857143,bench_chair
769,1207162_neurosketch,21,0.65000000000000002,0.80952380952380953,bench_table
770,0110171_neurosketch,22,0.5,0.47619047619047616,bed_bench
771,0110172_neurosketch,22,0.55000000000000004,0.5714285714285714,bed_chair
772,0111171_neurosketch,22,0.90000000000000002,0.7142857142857143,bed_table
773,0112171_neurosketch,22,0.65000000000000002,0.66666666666666663,bench_chair
774,0112172_neurosketch,22,0.5,0.47619047619047616,bench_table
775,0112173_neurosketch,22,0.40000000000000002,0.66666666666666663,chair_table
776,0113171_neurosketch,22,0.75,0.80952380952380953,bed_chair
777,0115172_neurosketch,22,0.45000000000000001,0.66666666666666663,bed_table
778,0115174_neurosketch,22,0.75,0.76190476190476186,bench_chair
779,0117171_neurosketch,22,0.69999999999999996,0.8571428571428571,bench_table
780,0118171_neurosketch,22,0.69999999999999996,0.5714285714285714,chair_table
781,0118172_neurosketch,22,0.69999999999999996,1.0,chair_table
782,0119171_neurosketch,22,0.40000000000000002,0.5714285714285714,bed_bench
783,0119172_neurosketch,22,0.59999999999999998,0.61904761904761907,bed_chair
784,0119173_neurosketch,22,0.69999999999999996,0.76190476190476186,bed_table
785,0119174_neurosketch,22,0.59999999999999998,0.5714285714285714,bench_chair
786,0120171_neurosketch,22,0.75,0.5714285714285714,bench_table
787,0120172_neurosketch,22,0.84999999999999998,0.90476190476190477,chair_table
788,0120173_neurosketch,22,0.69999999999999996,0.7142857142857143,bed_bench
789,0123171_neurosketch,22,0.84999999999999998,0.80952380952380953,bed_table
790,0123172_neurosketch,22,0.69999999999999996,0.76190476190476186,bench_chair
791,0123173_neurosketch,22,0.65000000000000002,0.61904761904761907,bench_table
792,0124171_neurosketch,22,0.80000000000000004,0.66666666666666663,chair_table
793,0125171_neurosketch,22,0.65000000000000002,0.76190476190476186,bench_chair
794,0125172_neurosketch,22,0.55000000000000004,0.5714285714285714,bed_chair
795,1121161_neurosketch,22,0.75,0.7142857142857143,bed_table
796,1130161_neurosketch,22,0.65000000000000002,0.7142857142857143,bench_chair
797,1201161_neurosketch,22,0.5,0.42857142857142855,bench_table
798,1202161_neurosketch,22,0.59999999999999998,0.7142857142857143,bed_chair
799,1203161_neurosketch,22,0.65000000000000002,0.90476190476190477,chair_table
800,1206161_neurosketch,22,0.45000000000000001,0.7142857142857143,bed_bench
801,1206162_neurosketch,22,0.84999999999999998,0.5714285714285714,bed_chair
802,1206163_neurosketch,22,0.69999999999999996,0.61904761904761907,bed_table
803,1207161_neurosketch,22,0.75,0.7142857142857143,bench_chair
804,1207162_neurosketch,22,0.65000000000000002,0.80952380952380953,bench_table
